,Unnamed: 0,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,true_vertical_depth,pad_id,frac_type,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
6369,6369,1104351.274,872001.9699,1111948.689,871840.8908,1249,11808.07087,109372,Primary Frac,1107919.5259999998,871926.3164,1111948.689,871840.8908
6370,6370,1104347.188,871974.4283,1111823.6409999998,870849.4692,1249,11697.83465,109372,Primary Frac,1107862.802,871445.4446,1111823.6409999998,870849.4692
6371,6371,1037306.118,851450.3739,1044581.428,850487.0212,1030,12653.54331,113300,Primary Frac,1040718.204,850998.5661,1044581.428,850487.0212
6372,6372,1037731.908,852242.8497,1044716.607,851378.5626,1030,9759.84252,103009,Primary Frac,1040998.441,851838.6487,1044716.607,851378.5626
6373,6373,1036565.55,831303.598,1029255.685,833082.2828,1121,12164.37008,112848,Primary Frac,1033135.579,832138.2013,1029255.685,833082.2828
6374,6374,1060054.483,850324.5427,1055907.376,851030.3768,1121,12284.44882,106960,Primary Frac,1058198.392,850803.6353,1056074.393,851266.9255
6375,6375,1060594.523,850470.2797,1055942.739,851394.6464,1121,10868.11024,109921,Primary Frac,1058609.227,851414.6627,1056595.204,851829.3095
6376,6376,1055923.62,850467.4885,1063125.809,848982.2934,1121,12224.40945,110486,Primary Frac,1059553.858,849241.3199,1062914.277,848513.7508
6377,6377,1060054.483,850324.5427,1060038.747,850342.5188,1121,10316.92913,106960,Primary Frac,1058002.567,851309.3076,1056015.421,851735.1977
6378,6378,1239220.198,809470.2053,1244069.077,808875.1416,1060,10860.56466,112949,Primary Frac,1241414.458,809200.9216,1244069.077,808875.1416
6379,6379,1239460.104,811200.5625,1244264.611,810178.9867,1060,10834.32651,105016,Primary Frac,1241632.402,810738.6696,1244264.611,810178.9867
6380,6380,1240167.269,813930.2457,1244653.126,812793.2792,1060,11114.06572,113225,Primary Frac,1242185.399,813418.7390000001,1244653.126,812793.2792
6381,6381,1239224.2340000002,809497.6377,1244069.077,808875.1416,1060,11075.05246,112949,Primary Frac,1241419.059,809215.6328,1244069.077,808875.1416
6382,6382,1239464.59,811231.0428,1244264.611,810178.9867,1060,11046.22243,105016,Primary Frac,1241634.956,810755.3477,1244264.611,810178.9867
6383,6383,1239553.844,811887.4277,1244457.043,811486.4017,1060,11040.70098,115708,Primary Frac,1241774.308,811705.8189,1244457.043,811486.4017
6384,6384,1240195.165,813944.8222,1244653.126,812793.2792,1060,11351.02,113225,Primary Frac,1242201.97,813426.4411,1244653.126,812793.2792
6385,6385,1108778.928,851680.0832,1104083.584,852311.5091,1249,12551.57947,105623,Primary Frac,1107168.881,851896.6009999999,1105101.932,852174.5624
6386,6386,1104693.095,853797.4379,1109073.309,853571.9478,1249,12583.06645,113037,Primary Frac,1106658.381,853696.2664,1109073.309,853571.9478
6387,6387,1108771.24,851628.067,1104213.158,852292.3583,1249,12261.28539,105623,Primary Frac,1107208.737,851855.785,1105190.039,852149.9886
6388,6388,1104692.622,853769.3645,1109000.476,853079.3277,1249,12383.5048,113037,Primary Frac,1106618.944,853460.8042,1109000.476,853079.3277
6389,6389,1104697.619,853828.0393,1109202.884,853552.7895,1249,12892.46563,113037,Primary Frac,1106725.552,853704.1424,1109202.884,853552.7895
6391,6391,1104688.098,853738.7629999999,1109057.678,852570.6116,1249,12707.06689,113037,Primary Frac,1106650.201,853214.2198,1109057.678,852570.6116
6392,6392,1145715.981,824847.4373,1137716.677,826046.561,1072,10865.15748,111699,Primary Frac,1141242.708,825928.0191,1137569.02,826695.4492
6393,6393,1145737.58,824844.2586,1137716.677,826046.561,1072,11515.74803,111699,Primary Frac,1141934.373,825414.3446,1137716.677,826046.561
6394,6394,1166513.183,768555.6482,1176390.456,767067.5855,1325,11488.18898,103521,Primary Frac,1171709.7140000002,767419.1501,1176325.423,766424.9445
6395,6395,1145755.58,824841.6096,1140535.794,825609.807,1072,11811.02362,111699,Primary Frac,1143353.013,825195.196,1140535.794,825609.807
6396,6396,1059968.537,841783.9931,1064657.4640000002,840786.5679,1213,9330.216535,116374,Primary Frac,1062077.033,841335.4753,1064657.4640000002,840786.5679
6397,6397,1059872.407,841131.3254,1064557.754,840134.52,1213,9303.641732,106643,Primary Frac,1061987.904,840681.2544,1064557.754,840134.52
6398,6398,1059587.261,839219.8041,1064261.848,838174.771,1213,9290.846457,112369,Primary Frac,1061675.574,838752.9485,1064261.848,838174.771
6399,6399,1059508.32,838683.5689,1064165.788,837522.1854,1213,9276.082677,108398,Primary Frac,1061604.84,838160.7819,1064165.788,837522.1854
6400,6400,1059416.76,838061.5345,1064066.14,836870.1278,1213,9276.082677,107415,Primary Frac,1061510.426,837525.0312,1064066.14,836870.1278
6401,6401,1059981.626,841872.8539,1064753.587,841439.1440000001,1213,9901.082677,116374,Primary Frac,1062136.967,841676.9611,1064753.587,841439.1440000001
6402,6402,1059885.494,841220.1864,1064657.4640000002,840786.5679,1213,9881.397638,106643,Primary Frac,1062033.97,841024.9591,1064657.4640000002,840786.5679
6403,6403,1059876.92,841161.9671,1064557.754,840134.52,1213,9870.570866,106643,Primary Frac,1061985.832,840699.0592,1064557.754,840134.52
6404,6404,1059680.195,839851.0279,1064361.52,838826.8247,1213,10343.99606,115498,Primary Frac,1061790.681,839389.2856,1064361.52,838826.8247
6405,6405,1059591.321,839247.3819,1064261.848,838174.771,1213,9856.791339,112369,Primary Frac,1061693.332,838764.6441,1064261.848,838174.771
6406,6406,1059421.27,838092.1766,1064066.14,836870.1278,1213,9837.106299,107415,Primary Frac,1061525.706,837538.5071,1064066.14,836870.1278
6407,6407,1059479.525,838687.8076,1064203.669,837779.5433,1213,12317.91339,108398,Primary Frac,1061121.703,838372.0824,1063237.697,837965.2612
6408,6408,1059977.564,841845.2764,1064753.587,841439.1440000001,1213,10476.87008,116374,Primary Frac,1062125.196,841662.651,1064753.587,841439.1440000001
6409,6409,1059789.376,840567.5171,1064557.754,840134.52,1213,10378.44488,106323,Primary Frac,1061942.256,840372.0228,1064557.754,840134.52
6410,6410,1059684.707,839881.6698,1064362.874,838836.016,1213,10343.99606,115498,Primary Frac,1061774.808,839414.4948,1064362.874,838836.016
6411,6411,1059595.832,839278.0238,1064261.848,838174.771,1213,10284.94094,112369,Primary Frac,1061695.937,838781.4659999999,1064261.848,838174.771
6412,6412,1059425.329,838119.7545,1064066.14,836870.1278,1213,10334.15354,107415,Primary Frac,1061521.462,837555.3308,1064066.14,836870.1278
6413,6413,1059756.981,840572.2875,1064509.478,839806.6985,1213,11279.03543,106323,Primary Frac,1061881.351,840230.0686,1064509.478,839806.6985
6414,6414,1059558.466,839224.0433,1064130.614,837283.21,1213,12312.99213,112369,Primary Frac,1061120.485,838560.9811,1063123.101,837710.8897
6415,6415,1059939.742,841788.2345,1064657.4640000002,840786.5679,1213,12602.3622,116374,Primary Frac,1061597.459,841436.2681,1063707.171,840988.3342
6416,6416,1059856.7,841224.4273,1064606.034,840462.3412,1213,9948.013515,106643,Primary Frac,1061539.337,840954.4284,1063698.375,840607.9857
6418,6418,1059843.612,841135.5662,1064553.242,840103.8825,1213,12548.22835,106643,Primary Frac,1061520.031,840768.3328,1063647.816,840302.2236
6419,6419,1059743.896,840483.4262,1064457.145,839451.3026,1213,12472.44094,106323,Primary Frac,1061383.095,840124.4687,1063510.639,839658.5719
6420,6420,1059567.037,839282.2631,1064316.414,838520.4476,1213,12485.23622,112369,Primary Frac,1061278.9740000002,839007.6629,1063460.764,838657.6967
6422,6422,1116060.58,859878.9107,1120882.283,859727.5904,1349,11420.27559,109100,Primary Frac,1119175.404,859811.9998,1120869.9109999998,859419.7211
6423,6423,1116057.409,859857.4969,1120793.104,859175.0331,1349,11132.87402,109100,Primary Frac,1118836.606,859304.1434,1120747.472,858865.5273
6425,6425,1059676.135,839823.4502,1064361.52,838826.8247,1213,9295.767717,115498,Primary Frac,1061769.285,839378.2176,1064361.52,838826.8247
6426,6426,1059881.433,841192.6089,1064657.4640000002,840786.5679,1213,10359.74409,106643,Primary Frac,1062030.9840000002,841009.8618,1064657.4640000002,840786.5679
6427,6427,1059647.34,839827.69,1064352.95,838768.6131,1213,12300.19685,115498,Primary Frac,1061299.956,839455.7408,1063401.433,838982.7681
6428,6428,1059655.912,839885.9096,1064390.39,839022.9058,1213,12495.07874,115498,Primary Frac,1061363.32,839574.6821,1063562.541,839173.8066
6429,6429,1059627.038,839689.8013,1064329.495,838609.297,1213,12583.66142,115498,Primary Frac,1061417.828,839278.3235,1063657.022,838763.8141
6430,6430,1059488.547,838749.0918,1064240.2,838027.7096,1213,12491.14173,108398,Primary Frac,1061211.232,838487.5586,1063407.145,838154.1815
6431,6431,1059484.0359999998,838718.4497,1064203.669,837779.5433,1213,12608.26772,108398,Primary Frac,1061203.752,838376.3358,1063401.765,837939.0712
6432,6432,1226567.673,818048.2123,1234532.232,817553.8604,1022,9420.275591,110982,Primary Frac,1230964.419,817427.322,1234472.749,816978.0904
6433,6433,1227496.326,824297.8986,1235246.767,822276.287,1022,10398.62205,117472,Primary Frac,1231594.268,822897.2635,1235057.65,821675.7362
6434,6434,1227503.523,824346.6842,1232735.947,823584.1921,1022,9601.377953,117472,Primary Frac,1231571.423,823173.2948,1235162.92,822140.4073
6435,6435,1126245.124,789766.438,1121684.818,790441.8644,1213,9440.944882,112696,Primary Frac,1121317.82,790858.603,1116602.768,791902.0225
6436,6436,1059776.29,840478.6559,1064461.656,839481.9402,1213,9281.003937,106323,Primary Frac,1061898.489,840027.2016,1064461.656,839481.9402
6437,6437,1059512.831,838714.2109,1064165.788,837522.1854,1213,9842.027559,108398,Primary Frac,1061592.165,838181.5133,1064165.788,837522.1854
6438,6438,1059784.863,840536.8753,1064461.656,839481.9402,1213,10378.44488,106323,Primary Frac,1061892.052,840061.5608,1064461.656,839481.9402
6439,6439,1059517.342,838744.853,1064165.788,837522.1854,1213,10334.15354,108398,Primary Frac,1061623.561,838190.86,1064165.788,837522.1854
6440,6440,1059848.125,841166.208,1064564.9740000002,840183.5401,1213,12383.85827,106643,Primary Frac,1061557.134,840810.1678,1063720.973,840359.3719
6441,6441,1059752.92,840544.7098,1064467.1090000002,839618.8657,1213,12303.14961,106323,Primary Frac,1061327.379,840235.4936,1063381.111,839832.1506
6442,6442,1059387.965,838065.7727,1064131.065,837286.2738,1213,12277.55906,107415,Primary Frac,1061124.101,837780.4496,1063332.551,837417.5046
6443,6443,1059952.831,841877.0953,1064753.587,841439.1440000001,1213,12552.16535,116374,Primary Frac,1061697.014,841717.9814,1063917.866,841515.3829999999
6444,6444,1059748.408,840514.068,1064461.656,839481.9402,1213,12595.47244,106323,Primary Frac,1061444.503,840142.6497,1063617.72,839666.7492
6445,6445,1059562.5259999998,839251.6211,1064280.331,838275.3457,1213,12607.28346,112369,Primary Frac,1061305.42,838890.9566,1063514.302,838433.8635
6446,6446,1059396.534,838123.9928,1064167.1409999998,837531.3768,1213,12489.17323,107415,Primary Frac,1061088.781,837913.7779,1063259.841,837644.0837
6447,6447,1059392.475,838096.4149,1064131.065,837286.2738,1213,12609.25197,107415,Primary Frac,1061029.755,837816.4945,1063148.477,837454.2635
6448,6448,1031151.973,827841.225,1036029.746,826877.8881,1343,10635.82677,101727,Primary Frac,1033736.752,826999.8177,1035946.413,826528.8499
6449,6449,1031159.174,827890.2931,1035818.726,827018.4898,1343,12750.0,101727,Primary Frac,1033630.856,827134.3828,1035732.815,826664.1497
6450,6450,1033466.259,843384.907,1043502.212,842489.8906,1121,12409.44882,114332,Primary Frac,1036144.665,843146.0440000001,1043502.212,842489.8906
6451,6451,1033460.841,843348.1085,1043428.625,841965.135,1121,12397.6378,114332,Primary Frac,1038202.251,842690.2647,1043428.625,841965.135
6452,6452,1033249.554,841862.8358,1043211.533,840440.4423,1121,12347.44094,117343,Primary Frac,1037255.481,841290.8606,1043211.533,840440.4423
6453,6453,1033244.589,841829.1036,1043140.684,839934.0765,1121,12333.66142,117343,Primary Frac,1037974.257,840923.4081,1043140.684,839934.0765
6454,6454,1033254.97,841899.6346,1043282.84,840949.8727,1121,12363.18898,117343,Primary Frac,1038056.848,841444.8381,1043282.84,840949.8727
6455,6455,1033455.875,843314.3764,1043354.155,841459.3022,1121,12381.88976,114332,Primary Frac,1038177.451,842429.4878,1043354.155,841459.3022
6456,6456,1086574.052,839203.96,1093533.077,837862.7564,1121,12079.72441,111957,Primary Frac,1090219.177,838102.2448,1093512.505,837381.2461
6457,6457,1086579.014,839237.6394,1093588.534,838189.2381,1121,12008.85827,111957,Primary Frac,1089790.038,838757.3724,1093432.7759999998,838212.5344
6458,6458,1086584.427,839274.3807,1093632.293,838511.1881,1121,12233.26772,111957,Primary Frac,1089860.56,838919.6179,1093632.293,838511.1881
6459,6459,1086804.737,839995.8234,1093676.487,838786.1599,1121,12009.84252,114950,Primary Frac,1089988.755,839435.3272,1093628.811,838794.5525
6460,6460,1086809.7,840029.5026,1093735.571,839162.1485,1121,12083.66142,114950,Primary Frac,1090033.493,839625.7743,1093716.747,839164.5058
6461,6461,1026300.498,848037.4324,1033435.709,846722.9856,1121,12516.73228,111807,Primary Frac,1030132.395,846966.6919,1033482.94,846225.353
6462,6462,1026731.722,850938.4453,1033815.256,849223.6841,1121,12492.12598,101642,Primary Frac,1028490.628,850512.6545,1033815.256,849223.6841
6463,6463,1026737.148,850975.2512,1033876.732,849640.7297,1121,12495.07874,101642,Primary Frac,1030079.059,850350.5856,1033876.732,849640.7297
6464,6464,1026909.896,852146.8998,1034063.885,850885.1983,1121,12493.11024,112770,Primary Frac,1030274.295,851553.5431,1034063.885,850885.1983
6465,6465,1026915.324,852183.7054,1034128.98,851301.7101,1121,12502.95276,112770,Primary Frac,1028190.659,852027.7734,1034128.98,851301.7101
6466,6466,1026305.921,848074.2387,1033497.155,847140.0359,1121,12501.9685,111807,Primary Frac,1030142.512,847618.657,1033594.779,846840.6758
6467,6467,1026513.358,849457.0066,1033634.054,848044.1339,1121,12522.6378,107685,Primary Frac,1030198.641,848279.8298,1033647.185,847506.9875
6468,6468,1026518.331,849490.7455,1033623.208,847970.5371,1121,12562.99213,107685,Primary Frac,1030417.229,848861.6222,1033782.365,848142.9107
6469,6469,1490911.284,903659.217,1496483.874,902594.8744,1116,5105.314961,109133,Primary Frac,1493469.293,903170.6475,1496483.874,902594.8744
6470,6470,1131285.885,859093.1399,1126557.222,859649.7618,1060,11474.68415,115414,Primary Frac,1129150.074,859344.5512,1126557.222,859649.7618
6471,6471,1131479.298,860398.7964,1126750.656,860955.5999,1060,11474.68415,114018,Primary Frac,1129346.709,860649.9114,1126750.656,860955.5999
6472,6472,1131555.009,863118.7249,1137107.037,862086.3896,1060,11587.00992,111175,Primary Frac,1134103.024,862644.9511,1137107.037,862086.3896
6473,6473,1167286.854,849562.4924,1162436.987,850345.7886,1325,11491.78684,111022,Primary Frac,1165091.534,849917.0558,1162436.987,850345.7886
6491,6491,1123007.13,871206.2927,1127804.356,870244.1831,1060,9689.144157,117699,Primary Frac,1125178.364,870770.84,1127804.356,870244.1831
6492,6492,1178983.77,852540.1402,1183601.989,851856.0447,1193,10143.70079,103470,Primary Frac,1181012.303,852239.6541,1183601.989,851856.0447
6494,6494,1179371.047,855153.8909,1184003.611,854467.3062,1193,10126.9685,115574,Primary Frac,1181430.114,854848.72,1184003.611,854467.3062
6495,6495,1179564.761,856460.7551,1184204.498,855772.9249,1193,10116.14173,110333,Primary Frac,1181655.56,856150.7990000001,1184204.498,855772.9249
6496,6496,1179089.618,853254.6497,1183742.027,852577.8698,1193,10956.69291,114145,Primary Frac,1181136.382,852956.9096,1183742.027,852577.8698
6497,6497,1179283.258,854561.5248,1183912.235,853875.5543,1193,10944.88189,107702,Primary Frac,1181340.531,854256.6564,1183912.235,853875.5543
6498,6498,1179476.497,855865.3389,1184112.646,855178.1236,1193,10942.91339,103580,Primary Frac,1181537.357,855559.8581,1184112.646,855178.1236
6499,6499,1178992.816,852601.2094,1183645.239,851924.5190000001,1193,11095.47244,103470,Primary Frac,1181038.343,852303.6895,1183645.239,851924.5190000001
6500,6500,1179380.098,855214.9595,1184035.615,854534.3246,1193,11089.56693,115574,Primary Frac,1181450.567,854912.2577,1184035.615,854534.3246
6501,6501,1179573.361,856518.7699,1184229.306,855841.0093,1193,11079.72441,110333,Primary Frac,1181672.176,856213.2478,1184229.306,855841.0093
6502,6502,1178904.62,852005.7832,1183519.25,851322.2936,1193,11314.96063,103518,Primary Frac,1180931.358,851705.5957,1183519.25,851322.2936
6503,6503,1179098.213,853312.6654,1183720.0159999998,852627.9316,1193,11299.2126,114145,Primary Frac,1181129.782,853011.6824,1183720.0159999998,852627.9316
6504,6504,1179291.856,854619.5401,1183920.832,853933.5617,1193,11283.46457,107702,Primary Frac,1181349.128,854314.6682,1183920.832,853933.5617
6505,6505,1179485.549,855926.4073,1184141.505,855248.7279,1193,11274.6063,103580,Primary Frac,1181556.2140000002,855625.0198,1184141.505,855248.7279
6506,6506,1188320.537,842728.2122,1192920.938,841898.1881,1289,9468.503937,113996,Primary Frac,1190411.556,842350.9416,1192920.938,841898.1881
6507,6507,1045478.264,927819.45,1038239.192,928878.4751,1228,11587.67113,104422,Primary Frac,1042074.993,928317.3245,1038239.192,928878.4751
6508,6508,1045463.574,927721.3551,1055918.146,926246.6014,1228,11972.44094,104422,Primary Frac,1050473.198,927014.6823,1055918.146,926246.6014
6509,6509,1208928.119,787240.6551,1201495.396,787567.839,1334,11241.14173,110582,Primary Frac,1205514.495,787390.9207,1201495.396,787567.839
6510,6510,1076324.455,880655.4342,1080892.583,879069.3835,1060,11731.29921,109534,Primary Frac,1078391.745,879937.6726,1080892.583,879069.3835
6511,6511,1059973.05,841814.6348,1064705.75,841114.3881,1213,11008.36614,116374,Primary Frac,1062116.409,841497.5049,1064705.75,841114.3881
6512,6512,1059948.769,841849.5178,1064724.704,841243.065,1213,12325.7874,116374,Primary Frac,1061659.479,841632.2902,1063848.455,841354.3319
6513,6513,1059944.255,841818.8762,1064576.559,840986.2972,1213,12357.28346,116374,Primary Frac,1061698.433,841503.5921,1063933.336,841101.9058
6514,6514,1059852.638,841196.8497,1064597.009,840401.0662,1213,12330.70866,106643,Primary Frac,1061526.134,840916.1506,1063702.853,840551.045
